 >REASHP: option FROM_FILE
      4169 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
  -0.00000  -0.00000  -0.00000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
      1    1   11   11 1 1 1
      2    2    7   10 1 1 1
      3    2    7   11 1 1 1
      4    2    7   12 1 1 1
      5    2    8    8 1 1 1
      6    2    8    9 1 1 1
      7    2    8   10 1 1 1
      8    2    8   11 1 1 1
      9    2    8   12 1 1 1
     10    2    8   13 1 1 1
     11    2    8   14 1 1 1
     12    2    9    8 1 1 1
     13    2    9    9 1 1 1
     14    2    9   10 1 1 1
     15    2    9   11 1 1 1
     16    2    9   12 1 1 1
     17    2    9   13 1 1 1
     18    2    9   14 1 1 1
     19    2   10    7 1 1 1
     20    2   10    8 1 1 1
     21    2   10    9 1 1 1
     22    2   10   10 1 1 1
     23    2   10   11 1 1 1
     24    2   10   12 1 1 1
     25    2   10   13 1 1 1
     26    2   10   14 1 1 1
     27    2   10   15 1 1 1
     28    2   11    7 1 1 1
     29    2   11    8 1 1 1
     30    2   11    9 1 1 1
     31    2   11   10 1 1 1
     32    2   11   11 1 1 1
     33    2   11   12 1 1 1
     34    2   11   13 1 1 1
     35    2   11   14 1 1 1
     36    2   11   15 1 1 1
     37    2   12    7 1 1 1
     38    2   12    8 1 1 1
     39    2   12    9 1 1 1
     40    2   12   10 1 1 1
     41    2   12   11 1 1 1
     42    2   12   12 1 1 1
     43    2   12   13 1 1 1
     44    2   12   14 1 1 1
     45    2   12   15 1 1 1
     46    2   13    8 1 1 1
     47    2   13    9 1 1 1
     48    2   13   10 1 1 1
     49    2   13   11 1 1 1
     50    2   13   12 1 1 1
     51    2   13   13 1 1 1
     52    2   13   14 1 1 1
     53    2   14    8 1 1 1
     54    2   14    9 1 1 1
     55    2   14   10 1 1 1
     56    2   14   11 1 1 1
     57    2   14   12 1 1 1
     58    2   14   13 1 1 1
     59    2   14   14 1 1 1
     60    2   15   10 1 1 1
     61    2   15   11 1 1 1
     62    2   15   12 1 1 1
     63    3    5   11 1 1 1
     64    3    6    8 1 1 1
     65    3    6    9 1 1 1
     66    3    6   10 1 1 1
     67    3    6   11 1 1 1
     68    3    6   12 1 1 1
     69    3    6   13 1 1 1
     70    3    6   14 1 1 1
     71    3    7    7 1 1 1
     72    3    7    8 1 1 1
     73    3    7    9 1 1 1
     74    3    7   10 1 1 1
     75    3    7   11 1 1 1
     76    3    7   12 1 1 1
     77    3    7   13 1 1 1
     78    3    7   14 1 1 1
     79    3    7   15 1 1 1
     80    3    8    6 1 1 1
     81    3    8    7 1 1 1
     82    3    8    8 1 1 1
     83    3    8    9 1 1 1
     84    3    8   10 1 1 1
     85    3    8   11 1 1 1
     86    3    8   12 1 1 1
     87    3    8   13 1 1 1
     88    3    8   14 1 1 1
     89    3    8   15 1 1 1
     90    3    8   16 1 1 1
     91    3    9    6 1 1 1
     92    3    9    7 1 1 1
     93    3    9    8 1 1 1
     94    3    9    9 1 1 1
     95    3    9   10 1 1 1
     96    3    9   11 1 1 1
     97    3    9   12 1 1 1
     98    3    9   13 1 1 1
     99    3    9   14 1 1 1
    100    3    9   15 1 1 1
    101    3    9   16 1 1 1
    102    3   10    6 1 1 1
    103    3   10    7 1 1 1
    104    3   10    8 1 1 1
    105    3   10    9 1 1 1
    106    3   10   10 1 1 1
    107    3   10   11 1 1 1
    108    3   10   12 1 1 1
    109    3   10   13 1 1 1
    110    3   10   14 1 1 1
    111    3   10   15 1 1 1
    112    3   10   16 1 1 1
    113    3   11    5 1 1 1
    114    3   11    6 1 1 1
    115    3   11    7 1 1 1
    116    3   11    8 1 1 1
    117    3   11    9 1 1 1
    118    3   11   10 1 1 1
    119    3   11   11 1 1 1
    120    3   11   12 1 1 1
    121    3   11   13 1 1 1
    122    3   11   14 1 1 1
    123    3   11   15 1 1 1
    124    3   11   16 1 1 1
    125    3   11   17 1 1 1
    126    3   12    6 1 1 1
    127    3   12    7 1 1 1
    128    3   12    8 1 1 1
    129    3   12    9 1 1 1
    130    3   12   10 1 1 1
    131    3   12   11 1 1 1
    132    3   12   12 1 1 1
    133    3   12   13 1 1 1
    134    3   12   14 1 1 1
    135    3   12   15 1 1 1
    136    3   12   16 1 1 1
    137    3   13    6 1 1 1
    138    3   13    7 1 1 1
    139    3   13    8 1 1 1
    140    3   13    9 1 1 1
    141    3   13   10 1 1 1
    142    3   13   11 1 1 1
    143    3   13   12 1 1 1
    144    3   13   13 1 1 1
    145    3   13   14 1 1 1
    146    3   13   15 1 1 1
    147    3   13   16 1 1 1
    148    3   14    6 1 1 1
    149    3   14    7 1 1 1
    150    3   14    8 1 1 1
    151    3   14    9 1 1 1
    152    3   14   10 1 1 1
    153    3   14   11 1 1 1
    154    3   14   12 1 1 1
    155    3   14   13 1 1 1
    156    3   14   14 1 1 1
    157    3   14   15 1 1 1
    158    3   14   16 1 1 1
    159    3   15    7 1 1 1
    160    3   15    8 1 1 1
    161    3   15    9 1 1 1
    162    3   15   10 1 1 1
    163    3   15   11 1 1 1
    164    3   15   12 1 1 1
    165    3   15   13 1 1 1
    166    3   15   14 1 1 1
    167    3   15   15 1 1 1
    168    3   16    8 1 1 1
    169    3   16    9 1 1 1
    170    3   16   10 1 1 1
    171    3   16   11 1 1 1
    172    3   16   12 1 1 1
    173    3   16   13 1 1 1
    174    3   16   14 1 1 1
    175    3   17   11 1 1 1
    176    4    4   10 1 1 1
    177    4    4   11 1 1 1
    178    4    4   12 1 1 1
    179    4    5    8 1 1 1
    180    4    5    9 1 1 1
    181    4    5   10 1 1 1
    182    4    5   11 1 1 1
    183    4    5   12 1 1 1
    184    4    5   13 1 1 1
    185    4    5   14 1 1 1
    186    4    6    6 1 1 1
    187    4    6    7 1 1 1
    188    4    6    8 1 1 1
    189    4    6    9 1 1 1
    190    4    6   10 1 1 1
    191    4    6   11 1 1 1
    192    4    6   12 1 1 1
    193    4    6   13 1 1 1
    194    4    6   14 1 1 1
    195    4    6   15 1 1 1
    196    4    6   16 1 1 1
    197    4    7    6 1 1 1
    198    4    7    7 1 1 1
    199    4    7    8 1 1 1
    200    4    7    9 1 1 1
    201    4    7   10 1 1 1
    202    4    7   11 1 1 1
    203    4    7   12 1 1 1
    204    4    7   13 1 1 1
    205    4    7   14 1 1 1
    206    4    7   15 1 1 1
    207    4    7   16 1 1 1
    208    4    8    5 1 1 1
    209    4    8    6 1 1 1
    210    4    8    7 1 1 1
    211    4    8    8 1 1 1
    212    4    8    9 1 1 1
    213    4    8   10 1 1 1
    214    4    8   11 1 1 1
    215    4    8   12 1 1 1
    216    4    8   13 1 1 1
    217    4    8   14 1 1 1
    218    4    8   15 1 1 1
    219    4    8   16 1 1 1
    220    4    8   17 1 1 1
    221    4    9    5 1 1 1
    222    4    9    6 1 1 1
    223    4    9    7 1 1 1
    224    4    9    8 1 1 1
    225    4    9    9 1 1 1
    226    4    9   10 1 1 1
    227    4    9   11 1 1 1
    228    4    9   12 1 1 1
    229    4    9   13 1 1 1
    230    4    9   14 1 1 1
    231    4    9   15 1 1 1
    232    4    9   16 1 1 1
    233    4    9   17 1 1 1
    234    4   10    4 1 1 1
    235    4   10    5 1 1 1
    236    4   10    6 1 1 1
    237    4   10    7 1 1 1
    238    4   10    8 1 1 1
    239    4   10    9 1 1 1
    240    4   10   10 1 1 1
    241    4   10   11 1 1 1
    242    4   10   12 1 1 1
    243    4   10   13 1 1 1
    244    4   10   14 1 1 1
    245    4   10   15 1 1 1
    246    4   10   16 1 1 1
    247    4   10   17 1 1 1
    248    4   10   18 1 1 1
    249    4   11    4 1 1 1
    250    4   11    5 1 1 1
    251    4   11    6 1 1 1
    252    4   11    7 1 1 1
    253    4   11    8 1 1 1
    254    4   11    9 1 1 1
    255    4   11   10 1 1 1
    256    4   11   11 1 1 1
    257    4   11   12 1 1 1
    258    4   11   13 1 1 1
    259    4   11   14 1 1 1
    260    4   11   15 1 1 1
    261    4   11   16 1 1 1
    262    4   11   17 1 1 1
    263    4   11   18 1 1 1
    264    4   12    4 1 1 1
    265    4   12    5 1 1 1
    266    4   12    6 1 1 1
    267    4   12    7 1 1 1
    268    4   12    8 1 1 1
    269    4   12    9 1 1 1
    270    4   12   10 1 1 1
    271    4   12   11 1 1 1
    272    4   12   12 1 1 1
    273    4   12   13 1 1 1
    274    4   12   14 1 1 1
    275    4   12   15 1 1 1
    276    4   12   16 1 1 1
    277    4   12   17 1 1 1
    278    4   12   18 1 1 1
    279    4   13    5 1 1 1
    280    4   13    6 1 1 1
    281    4   13    7 1 1 1
    282    4   13    8 1 1 1
    283    4   13    9 1 1 1
    284    4   13   10 1 1 1
