>GEOMETRY   rect_prism; AX,AY,AZ= 0.5214 0.5214 0.5214
     416 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -0.12535 -0.07525 -0.00000 = lattice offset x0(1-3) = (x_TF, y_TF, z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     1  1  1  1 1 1 1
     2  1  2  1 1 1 1
     3  1  3  1 1 1 1
     4  1  4  1 1 1 1
     5  1  5  1 1 1 1
     6  1  6  1 1 1 1
     7  1  7  1 1 1 1
     8  1  8  1 1 1 1
     9  1  9  1 1 1 1
     10  1  10  1 1 1 1
     11  1  11  1 1 1 1
     12  1  12  1 1 1 1
     13  1  13  1 1 1 1
     14  1  14  1 1 1 1
     15  1  15  1 1 1 1
     16  1  16  1 1 1 1
     17  2  1  1 1 1 1
     18  2  2  1 1 1 1
     19  2  3  1 1 1 1
     20  2  4  1 1 1 1
     21  2  5  1 1 1 1
     22  2  6  1 1 1 1
     23  2  7  1 1 1 1
     24  2  8  1 1 1 1
     25  2  9  1 1 1 1
     26  2  10  1 1 1 1
     27  2  11  1 1 1 1
     28  2  12  1 1 1 1
     29  2  13  1 1 1 1
     30  2  14  1 1 1 1
     31  2  15  1 1 1 1
     32  2  16  1 1 1 1
     33  3  1  1 1 1 1
     34  3  2  1 1 1 1
     35  3  3  1 1 1 1
     36  3  4  1 1 1 1
     37  3  5  1 1 1 1
     38  3  6  1 1 1 1
     39  3  7  1 1 1 1
     40  3  8  1 1 1 1
     41  3  9  1 1 1 1
     42  3  10  1 1 1 1
     43  3  11  1 1 1 1
     44  3  12  1 1 1 1
     45  3  13  1 1 1 1
     46  3  14  1 1 1 1
     47  3  15  1 1 1 1
     48  3  16  1 1 1 1
     49  4  1  1 1 1 1
     50  4  2  1 1 1 1
     51  4  3  1 1 1 1
     52  4  4  1 1 1 1
     53  4  5  1 1 1 1
     54  4  6  1 1 1 1
     55  4  7  1 1 1 1
     56  4  8  1 1 1 1
     57  4  9  1 1 1 1
     58  4  10  1 1 1 1
     59  4  11  1 1 1 1
     60  4  12  1 1 1 1
     61  4  13  1 1 1 1
     62  4  14  1 1 1 1
     63  4  15  1 1 1 1
     64  4  16  1 1 1 1
     65  5  1  1 1 1 1
     66  5  2  1 1 1 1
     67  5  3  1 1 1 1
     68  5  4  1 1 1 1
     69  5  5  1 1 1 1
     70  5  6  1 1 1 1
     71  5  7  1 1 1 1
     72  5  8  1 1 1 1
     73  5  9  1 1 1 1
     74  5  10  1 1 1 1
     75  5  11  1 1 1 1
     76  5  12  1 1 1 1
     77  5  13  1 1 1 1
     78  5  14  1 1 1 1
     79  5  15  1 1 1 1
     80  5  16  1 1 1 1
     81  6  1  1 1 1 1
     82  6  2  1 1 1 1
     83  6  3  1 1 1 1
     84  6  4  1 1 1 1
     85  6  5  1 1 1 1
     86  6  6  1 1 1 1
     87  6  7  1 1 1 1
     88  6  8  1 1 1 1
     89  6  9  1 1 1 1
     90  6  10  1 1 1 1
     91  6  11  1 1 1 1
     92  6  12  1 1 1 1
     93  6  13  1 1 1 1
     94  6  14  1 1 1 1
     95  6  15  1 1 1 1
     96  6  16  1 1 1 1
     97  7  1  1 1 1 1
     98  7  2  1 1 1 1
     99  7  3  1 1 1 1
     100  7  4  1 1 1 1
     101  7  5  1 1 1 1
     102  7  6  1 1 1 1
     103  7  7  1 1 1 1
     104  7  8  1 1 1 1
     105  7  9  1 1 1 1
     106  7  10  1 1 1 1
     107  7  11  1 1 1 1
     108  7  12  1 1 1 1
     109  7  13  1 1 1 1
     110  7  14  1 1 1 1
     111  7  15  1 1 1 1
     112  7  16  1 1 1 1
     113  8  1  1 1 1 1
     114  8  2  1 1 1 1
     115  8  3  1 1 1 1
