 >REASHP: option FROM_FILE
      5555 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
  -0.00000  -0.00000  -0.00000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
      1    1   12   12 1 1 1
      2    2    8   10 1 1 1
      3    2    8   11 1 1 1
      4    2    8   12 1 1 1
      5    2    8   13 1 1 1
      6    2    8   14 1 1 1
      7    2    9    9 1 1 1
      8    2    9   10 1 1 1
      9    2    9   11 1 1 1
     10    2    9   12 1 1 1
     11    2    9   13 1 1 1
     12    2    9   14 1 1 1
     13    2    9   15 1 1 1
     14    2   10    8 1 1 1
     15    2   10    9 1 1 1
     16    2   10   10 1 1 1
     17    2   10   11 1 1 1
     18    2   10   12 1 1 1
     19    2   10   13 1 1 1
     20    2   10   14 1 1 1
     21    2   10   15 1 1 1
     22    2   10   16 1 1 1
     23    2   11    8 1 1 1
     24    2   11    9 1 1 1
     25    2   11   10 1 1 1
     26    2   11   11 1 1 1
     27    2   11   12 1 1 1
     28    2   11   13 1 1 1
     29    2   11   14 1 1 1
     30    2   11   15 1 1 1
     31    2   11   16 1 1 1
     32    2   12    8 1 1 1
     33    2   12    9 1 1 1
     34    2   12   10 1 1 1
     35    2   12   11 1 1 1
     36    2   12   12 1 1 1
     37    2   12   13 1 1 1
     38    2   12   14 1 1 1
     39    2   12   15 1 1 1
     40    2   12   16 1 1 1
     41    2   13    8 1 1 1
     42    2   13    9 1 1 1
     43    2   13   10 1 1 1
     44    2   13   11 1 1 1
     45    2   13   12 1 1 1
     46    2   13   13 1 1 1
     47    2   13   14 1 1 1
     48    2   13   15 1 1 1
     49    2   13   16 1 1 1
     50    2   14    8 1 1 1
     51    2   14    9 1 1 1
     52    2   14   10 1 1 1
     53    2   14   11 1 1 1
     54    2   14   12 1 1 1
     55    2   14   13 1 1 1
     56    2   14   14 1 1 1
     57    2   14   15 1 1 1
     58    2   14   16 1 1 1
     59    2   15    9 1 1 1
     60    2   15   10 1 1 1
     61    2   15   11 1 1 1
     62    2   15   12 1 1 1
     63    2   15   13 1 1 1
     64    2   15   14 1 1 1
     65    2   15   15 1 1 1
     66    2   16   10 1 1 1
     67    2   16   11 1 1 1
     68    2   16   12 1 1 1
     69    2   16   13 1 1 1
     70    2   16   14 1 1 1
     71    3    6   10 1 1 1
     72    3    6   11 1 1 1
     73    3    6   12 1 1 1
     74    3    6   13 1 1 1
     75    3    6   14 1 1 1
     76    3    7    9 1 1 1
     77    3    7   10 1 1 1
     78    3    7   11 1 1 1
     79    3    7   12 1 1 1
     80    3    7   13 1 1 1
     81    3    7   14 1 1 1
     82    3    7   15 1 1 1
     83    3    8    8 1 1 1
     84    3    8    9 1 1 1
     85    3    8   10 1 1 1
     86    3    8   11 1 1 1
     87    3    8   12 1 1 1
     88    3    8   13 1 1 1
     89    3    8   14 1 1 1
     90    3    8   15 1 1 1
     91    3    8   16 1 1 1
     92    3    9    7 1 1 1
     93    3    9    8 1 1 1
     94    3    9    9 1 1 1
     95    3    9   10 1 1 1
     96    3    9   11 1 1 1
     97    3    9   12 1 1 1
     98    3    9   13 1 1 1
     99    3    9   14 1 1 1
    100    3    9   15 1 1 1
    101    3    9   16 1 1 1
    102    3    9   17 1 1 1
    103    3   10    6 1 1 1
    104    3   10    7 1 1 1
    105    3   10    8 1 1 1
    106    3   10    9 1 1 1
    107    3   10   10 1 1 1
    108    3   10   11 1 1 1
    109    3   10   12 1 1 1
    110    3   10   13 1 1 1
    111    3   10   14 1 1 1
    112    3   10   15 1 1 1
    113    3   10   16 1 1 1
    114    3   10   17 1 1 1
    115    3   10   18 1 1 1
    116    3   11    6 1 1 1
    117    3   11    7 1 1 1
    118    3   11    8 1 1 1
    119    3   11    9 1 1 1
    120    3   11   10 1 1 1
    121    3   11   11 1 1 1
    122    3   11   12 1 1 1
    123    3   11   13 1 1 1
    124    3   11   14 1 1 1
    125    3   11   15 1 1 1
    126    3   11   16 1 1 1
    127    3   11   17 1 1 1
    128    3   11   18 1 1 1
    129    3   12    6 1 1 1
    130    3   12    7 1 1 1
    131    3   12    8 1 1 1
    132    3   12    9 1 1 1
    133    3   12   10 1 1 1
    134    3   12   11 1 1 1
    135    3   12   12 1 1 1
    136    3   12   13 1 1 1
    137    3   12   14 1 1 1
    138    3   12   15 1 1 1
    139    3   12   16 1 1 1
    140    3   12   17 1 1 1
    141    3   12   18 1 1 1
    142    3   13    6 1 1 1
    143    3   13    7 1 1 1
    144    3   13    8 1 1 1
    145    3   13    9 1 1 1
    146    3   13   10 1 1 1
    147    3   13   11 1 1 1
    148    3   13   12 1 1 1
    149    3   13   13 1 1 1
    150    3   13   14 1 1 1
    151    3   13   15 1 1 1
    152    3   13   16 1 1 1
    153    3   13   17 1 1 1
    154    3   13   18 1 1 1
    155    3   14    6 1 1 1
